,wavelength,energy,field,deltaA
248,1520.0,0.8157894736842105,-8,-0.06827001263370154
249,1530.0,0.8104575163398693,-8,-0.06613657473889846
250,1540.0,0.8051948051948052,-8,-0.054402666317480884
251,1550.0,0.8,-8,-0.05893622184393764
252,1560.0,0.7948717948717948,-8,-0.05226922842267782
253,1570.0,0.7898089171974523,-8,-0.05120250947527612
254,1580.0,0.7848101265822784,-8,-0.05066915000157533
255,1590.0,0.779874213836478,-8,-0.03466836579055162
256,1600.0,0.775,-8,-0.016267463947874112
257,1610.0,0.7701863354037267,-8,0.0018667581579525658
258,1620.0,0.7654320987654321,-8,0.02426785605338613
259,1630.0,0.7607361963190185,-8,0.03946860105385865
260,1640.0,0.7560975609756098,-8,0.055202705528032185
261,1650.0,0.7515151515151515,-8,0.08773763342378063
262,1660.0,0.7469879518072289,-8,0.1613412407944902
263,1670.0,0.7425149700598802,-8,0.29201431185118487
264,1680.0,0.7380952380952381,-8,0.4562890297510292
265,1690.0,0.7337278106508875,-8,0.5837619439655192
266,1700.0,0.7294117647058823,-8,0.7285690410752849
267,1710.0,0.7251461988304093,-8,0.7424363873915053
268,1720.0,0.7209302325581395,-8,0.6365645318618979
269,1730.0,0.7167630057803468,-8,0.6325643358091417
270,1740.0,0.7126436781609196,-8,0.8250563193260426
271,1750.0,0.7085714285714285,-8,1.023061837065594
272,400.0,3.1,-6,9.86108588
273,410.0,3.024390243902439,-6,7.933758105000001
274,420.0,2.952380952380953,-6,5.363656490000001
275,430.0,2.883720930232558,-6,3.7753983
276,440.0,2.8181818181818183,-6,2.76835852
277,450.0,2.7555555555555555,-6,2.1157203625
278,460.0,2.6956521739130435,-6,1.6684622450000002
279,470.0,2.6382978723404253,-6,1.30675
280,480.0,2.583333333333333,-6,1.00675
281,490.0,2.5306122448979598,-6,0.7755000000000001
282,500.0,2.48,-6,0.6064999999999999
283,510.0,2.431372549019608,-6,0.4745
284,520.0,2.3846153846153846,-6,0.3594999999999999
285,530.0,2.339622641509434,-6,0.258
286,540.0,2.2962962962962963,-6,0.17225
287,550.0,2.2545454545454544,-6,0.1024999999999999
288,560.0,2.2142857142857144,-6,0.04375
289,570.0,2.175438596491228,-6,0.00075
290,580.0,2.1379310344827585,-6,-0.0292499999999999
291,590.0,2.101694915254237,-6,-0.0502499999999999
292,600.0,2.066666666666667,-6,-0.0622499999999999
293,610.0,2.0327868852459017,-6,-0.06475
294,620.0,2.0,-6,-0.062
295,630.0,1.968253968253968,-6,-0.0514999999999999
296,640.0,1.9375,-6,-0.04
297,650.0,1.907692307692308,-6,-0.025
298,660.0,1.878787878787879,-6,-0.00525
299,670.0,1.8507462686567164,-6,0.0185
300,680.0,1.8235294117647056,-6,0.04675
301,690.0,1.7971014492753623,-6,0.07875
302,700.0,1.7714285714285714,-6,0.1092499999999999
303,710.0,1.7464788732394363,-6,0.1423507075
304,720.0,1.7222222222222223,-6,0.1767423399999999
305,730.0,1.6986301369863013,-6,0.2120045675
306,740.0,1.6756756756756757,-6,0.2486813
307,750.0,1.653333333333333,-6,0.2885851525
308,760.0,1.631578947368421,-6,0.3239112875
309,770.0,1.6103896103896105,-6,0.3693291175
310,780.0,1.5897435897435896,-6,0.423999735
311,790.0,1.5696202531645569,-6,0.4865111474999999
312,800.0,1.55,-6,0.53746026
313,810.0,1.530864197530864,-6,0.5820202775000001
314,820.0,1.5121951219512195,-6,0.6200905807500001
315,830.0,1.4939759036144578,-6,0.644909925
316,840.0,1.4761904761904765,-6,0.6556970695000001
317,850.0,1.4588235294117646,-6,0.6614465080000002
318,860.0,1.441860465116279,-6,0.66252718975
319,870.0,1.4252873563218391,-6,0.6514049212499999
320,880.0,1.4090909090909092,-6,0.6482638282500001
321,890.0,1.3932584269662922,-6,0.64701613625
322,900.0,1.3777777777777778,-6,0.6329869732750001
323,910.0,1.362637362637363,-6,0.6076439167472827
324,920.0,1.3478260869565215,-6,0.57776174802489
325,930.0,1.3333333333333333,-6,0.6049613244100189
326,940.0,1.319148936170213,-6,0.5761536753505444
