wavelength,energy,fit,1st der,2nd der
738.0,1.68022,0.4735457447012914,0.008822699122017462,0.00017169165839200245
742.0,1.67116,0.4823393654098426,0.009030811359610045,0.000175460211603165
746.0,1.6622,0.4914249640511818,0.009208402430709682,0.0001683507458850318
750.0,1.65333,0.5006208213131214,0.009396040531238057,0.00016284665018650524
754.0,1.64456,0.5100251886063162,0.009556514545260075,0.00015164086481175496
758.0,1.63588,0.5195867669760024,0.009692477180641035,0.00013802305224588094
762.0,1.6273,0.5293439645524408,0.009798964023570108,0.00011885693090176542
766.0,1.6188,0.5392079062374551,0.009875725049616615,9.983851239994728e-05
770.0,1.61039,0.5492160102183642,0.00994411377161793,7.756260327855562e-05
774.0,1.60207,0.5592596330484262,0.009988772371856462,5.8775965337219075e-05
778.0,1.59383,0.569352690353986,0.01003739032861502,4.1548423276782686e-05
782.0,1.58568,0.5794574192285505,0.010080841362952123,2.7506395554041348e-05
786.0,1.57761,0.5895675886401568,0.010118653272306833,1.620095881371843e-05
790.0,1.56962,0.5997079009921324,0.01013589936438767,5.1930276854169634e-06
794.0,1.56171,0.6097896198700957,0.010144366889219762,1.1294456192441913e-07
798.0,1.55388,0.6198578333150028,0.010146364966714342,-2.776684763506872e-06
800.0,1.55,0.6299123344190398,0.010140669277829256,-3.945168569074759e-06
804.0,1.54229,0.6399881296094689,0.01013281747412777,-6.313459038147587e-06
808.0,1.53465,0.6501076913821984,0.010107520257282055,-1.186862227338934e-05
812.0,1.52709,0.6602289849057061,0.010063926714934703,-1.8012170291748072e-05
816.0,1.51961,0.670447422142447,0.010074432667756997,-3.232638333337828e-05
820.0,1.5122,0.6804198863995546,0.010033656601988742,-3.1420320633512085e-05
824.0,1.50485,0.6903627245837967,0.009975806486510006,-3.0595158241236914e-05
828.0,1.49758,0.7002572004080394,0.009905433468056469,-2.8846990623979454e-05
832.0,1.49038,0.7101803812609745,0.009850211213388877,-3.2170617169473444e-05
836.0,1.48325,0.7201500473079416,0.009790482347393294,-4.259973709838709e-05
840.0,1.47619,0.7299616310522293,0.009762453668272674,-4.679874691037255e-05
844.0,1.46919,0.7397591417585303,0.009738262525999932,-5.599048417814854e-05
848.0,1.46226,0.7495569059176161,0.009730961723668372,-7.228484100436347e-05
852.0,1.4554,0.7593474234407199,0.009714776809063491,-9.63235362203988e-05
856.0,1.4486,0.7690450696768779,0.009669214427766323,-0.0001230805232832315
860.0,1.44186,0.7786207006256246,0.009580819105394147,-0.0001513095619382207
864.0,1.43519,0.788079111183768,0.00941904834726053,-0.00018185015536828486
868.0,1.42857,0.7974203611814314,0.009241720792096252,-0.00021537036512348396
872.0,1.42202,0.8064053132202639,0.008973773965650949,-0.00023554436091189251
876.0,1.41553,0.8151561235672807,0.008641705622075238,-0.00025086866667464914
880.0,1.40909,0.8235110740324014,0.008318365187930327,-0.0002502968583478667
884.0,1.40271,0.8315220559789006,0.00801429024598176,-0.00023800773482665828
888.0,1.3964,0.8392191329125108,0.00776373371843692,-0.00021663342126454287
892.0,1.39013,0.8467810585878193,0.00753116484513607,-0.0001990480816877218
896.0,1.38393,0.8542495139186761,0.007312685482698665,-0.00018824559918213747
900.0,1.37778,0.8615843258205794,0.0071267009794513825,-0.00018166339178253609
904.0,1.37168,0.8688143356048941,0.006968268697154572,-0.00018177213525278312
908.0,1.36564,0.8759418037184022,0.006806930051605318,-0.0001890643029290626
912.0,1.35965,0.8829383487409176,0.006639115018698371,-0.00020178001648589239
916.0,1.35371,0.8896711009295353,0.0064608822381563204,-0.00021082411086980745
920.0,1.34783,0.8961501618261088,0.006256756248043535,-0.0002169476215933883
924.0,1.34199,0.9023059483535465,0.006054476895175835,-0.00021525824407029101
928.0,1.33621,0.9081604552360231,0.005868149373358543,-0.00020738992260656703
932.0,1.33047,0.9137223706324995,0.00573877044164383,-0.0001942187231252253
936.0,1.32479,0.9191907599364518,0.005584889442777685,-0.00018962731247489784
940.0,1.31915,0.9246705476655507,0.005350175218370525,-0.00020011071828966015
944.0,1.31356,0.9297644326029385,0.005131251364173908,-0.0001973056539784094
948.0,1.30802,0.9346350106582664,0.004906859500032147,-0.0001925674873503524
952.0,1.30252,0.9393236651064365,0.004697205033755737,-0.00018867016118940822
956.0,1.29707,0.9439357804741365,0.004506625469449224,-0.00019309413834702957
960.0,1.29167,0.9484555476035106,0.00432311667895589,-0.00020490136204029738
964.0,1.28631,0.9527447600934499,0.004130698172367258,-0.00021448111716982049
968.0,1.28099,0.9568004168471193,0.0038985447342068957,-0.00022138345864334115
972.0,1.27572,0.9605400158071353,0.0036432385522934055,-0.0002193719147954061
976.0,1.27049,0.9640122332236891,0.0033919708204113433,-0.0002115385159486506
980.0,1.26531,0.9673211125197505,0.0031463256277172616,-0.00020493423649172842
984.0,1.26016,0.970443963501275,0.002925837831147468,-0.00019782828917105357
988.0,1.25506,0.973405861208116,0.0027248743953691874,-0.00019193619691477303
992.0,1.25,0.9761231164590999,0.0025329875085733687,-0.00018121819215526606
996.0,1.24498,0.978585129340364,0.0023499825855763396,-0.00016461986607907517
1000.0,1.24,0.9808526870065312,0.002187295465064125,-0.00014608429224541026
1004.0,1.23506,0.982958415578883,0.002051946259631549,-0.00012767701988021193
1008.0,1.23016,0.9849810017839259,0.001956938254501105,-0.0001148910652035968
1012.0,1.2253,0.9869131208500181,0.0018877305210122683,-0.0001073140714259659
1016.0,1.22047,0.9887836438396337,0.0018216020843197568,-0.000107012666788542
1020.0,1.21569,0.9905184665872986,0.0017602366830432705,-0.00010886487202543582
1024.0,1.21094,0.9922917332259629,0.001708600713218531,-0.00012540717950910085
1028.0,1.20623,0.9937983403426587,0.0015829631489785757,-0.00013522126177174196
1032.0,1.20155,0.9950973400324047,0.0014110912127483304,-0.00014213508773833222
1036.0,1.19691,0.9962585992325468,0.0012251487681830381,-0.0001511438808704596
1040.0,1.19231,0.9973422793020088,0.0010358657363455778,-0.00016696721841880097
1044.0,1.18774,0.9982648680812116,0.0008385780673005332,-0.00018444914545080103
1048.0,1.18321,0.9990767112033049,0.0006191387121592378,-0.00020784430620530205
1052.0,1.17871,0.999680984168707,0.00039589366356530386,-0.0002312015826268104
1056.0,1.17424,1.0001006560981702,0.00014206075385373189,-0.00025695570469723054
1060.0,1.16981,1.000315084528312,-0.00011984681396414766,-0.0002844402130395928
1064.0,1.16541,1.0002587202466493,-0.0004036913798702692,-0.00030982538555618416
1068.0,1.16105,0.9998411836068803,-0.0007122321435334769,-0.0003272501685587353
1072.0,1.15672,0.998999605757573,-0.001027671579247315,-0.00033256190452150044
1076.0,1.15242,0.9977224039785574,-0.0013452166958697592,-0.00032493210390508506
1080.0,1.14815,0.995978014783291,-0.0016560471498220908,-0.0003017447095742273
1084.0,1.14391,0.9939124604666055,-0.0019325549707735054,-0.00027263334449552297
1088.0,1.13971,0.9915958955865168,-0.0021706700146066223,-0.00024179217239945556
1092.0,1.13553,0.9891219852353524,-0.0023907723876999552,-0.00021478964688037777
1096.0,1.13139,0.9866627517006211,-0.0026516427229429512,-0.00020218531106424805
1100.0,1.12727,0.9838994897394893,-0.0028554052071421954,-0.0001804121683555448
1104.0,1.12319,0.980969355497527,-0.0030735837867300387,-0.0001580075283719966
1108.0,1.11913,0.9778789706408445,-0.003268439241099816,-0.00013406342518468132
1112.0,1.11511,0.9746820391902395,-0.0034569972283120315,-0.00011112207847789688
1116.0,1.11111,0.9713457808044701,-0.003611486255198895,-8.577430516062078e-05
1120.0,1.10714,0.9678699724084971,-0.003696856101389852,-5.734346018924452e-05
1124.0,1.1032,0.9643383300570006,-0.0037103686588739115,-3.134029057282902e-05
1128.0,1.09929,0.9607461810101257,-0.0036879397983310175,-6.960780715559883e-06
1132.0,1.09541,0.9571406821728118,-0.0036200062780938733,1.2994010390523245e-05
1136.0,1.09155,0.95350031073011,-0.003519811759802988,3.040836873566689e-05
1140.0,1.08772,0.9498638602605847,-0.0034109840601350516,4.299883536688101e-05
1144.0,1.08392,0.9462957713934235,-0.0033157371722439396,4.675726363960857e-05
1148.0,1.08014,0.9429442380750853,-0.003276525978238543,3.186743993744792e-05
1152.0,1.07639,0.9395764973959831,-0.0032389040222203166,1.4767301311305878e-05
1156.0,1.07266,0.9362990525587215,-0.003245787062038577,-1.2311040394262057e-05
1160.0,1.06897,0.9330516291959102,-0.0032899247489714977,-4.5484679923736576e-05
1164.0,1.06529,0.9297597395359625,-0.003370122385310512,-8.016048983209518e-05
1168.0,1.06164,0.9263521160254976,-0.0034935145575154627,-0.00011204169217919157
1172.0,1.05802,0.9227757556503198,-0.0036451202028310566,-0.00013815007596049882
1176.0,1.05442,0.9190091894135932,-0.003812713579710316,-0.00015778700712530057
1180.0,1.05085,0.9150317950625887,-0.003998034536574601,-0.00017021046067939414
1184.0,1.0473,0.9108875445061624,-0.004195225679918799,-0.00017904658376643768
1188.0,1.04377,0.9064833764016534,-0.004422976867796068,-0.00017801518260868144
1192.0,1.04027,0.9020886563196355,-0.004610595149263957,-0.00018644140608463914
1196.0,1.03679,0.897566488007676,-0.004774970064148668,-0.00019542907424865383
1200.0,1.03333,0.8928247123740551,-0.004937745527006224,-0.00019886167551181174
1204.0,1.0299,0.8878394301991115,-0.005103218268170274,-0.00019498825098972095
1208.0,1.02649,0.8825706571517321,-0.005295596825042832,-0.00018041510266137095
1212.0,1.0231,0.8771032850986438,-0.005516833741852603,-0.00016001518731335263
1216.0,1.01974,0.8714574454755643,-0.00573288450560561,-0.00013407169677102538
1220.0,1.01639,0.8656688835575104,-0.005910527481442613,-0.00010422667208178642
1224.0,1.01307,0.8596474164066132,-0.006034454388807394,-6.344308674557854e-05
1228.0,1.00977,0.8536350555845871,-0.006045656233664309,-2.8361065572754415e-05
1232.0,1.00649,0.847633482428404,-0.005992301787499437,1.1454148490524932e-06
1236.0,1.00324,0.8417550181102534,-0.00591363532713562,1.784510223285966e-05
1240.0,1.0,0.8359277815578204,-0.0058573759452161195,2.778050091832679e-05
1244.0,0.99678,0.8300869028001233,-0.005818117164996677,3.658976787436423e-05
1248.0,0.99359,0.8242952428822472,-0.005759865139720169,4.054075413608237e-05
1252.0,0.99042,0.8185035871686913,-0.005687348498510105,4.342270655913725e-05
1256.0,0.98726,0.8126643585359642,-0.005643572738516432,4.911398445702481e-05
1260.0,0.98413,0.8069126770734096,-0.005612484487490835,4.875091605816047e-05
1264.0,0.98101,0.8013886286326837,-0.005574968748831677,3.2669566488870985e-05
1268.0,0.97792,0.7959385315701857,-0.005582890464224309,1.1719918966600855e-05
1272.0,0.97484,0.7905287692962985,-0.005594429645762073,-1.1827096413255479e-05
1276.0,0.97179,0.7850393831038158,-0.005615021959330051,-2.9939930391111117e-05
1280.0,0.96875,0.7794487864509226,-0.005637904029375734,-4.1421977120320564e-05
1284.0,0.96573,0.7737360009109586,-0.005655355441777429,-4.503591127511932e-05
1288.0,0.96273,0.7679414356729309,-0.005678763945292507,-4.3619187577219955e-05
1292.0,0.95975,0.7620590083034741,-0.005701763867664224,-3.650911890975346e-05
1296.0,0.95679,0.7561283011061176,-0.005733681481486112,-2.6042154120359208e-05
1300.0,0.95385,0.7502012647786899,-0.00578914645095769,-1.5131440387120476e-05
1304.0,0.95092,0.744419266268771,-0.005891172071807476,-1.2703730402642153e-05
1308.0,0.94801,0.738527921801858,-0.005944122425970985,-4.042283502555253e-07
1312.0,0.94512,0.7326405041338857,-0.005966589853658569,1.389498573207737e-05
1316.0,0.94225,0.7267932532893704,-0.005968083240411543,2.7982603542278265e-05
1320.0,0.93939,0.7209806857781368,-0.005956050954746562,4.269702256139474e-05
1324.0,0.93656,0.7151870884688369,-0.005901984390089564,5.9468977099812295e-05
1328.0,0.93373,0.7093330163843917,-0.005840133617741202,8.429103465132438e-05
1332.0,0.93093,0.703658358009741,-0.005699542425587933,0.00010053755645460474
1336.0,0.92814,0.6981203136549894,-0.005516912048839794,0.00011109875906680576
1340.0,0.92537,0.692728002559186,-0.005347604218855306,0.00011565732298953789
1344.0,0.92262,0.6874542885502515,-0.005199001625722637,0.00011670643036120637
1348.0,0.91988,0.6822929434850896,-0.005070678564829939,0.00011518926605749876
1352.0,0.91716,0.6772252713567379,-0.004966197358970485,0.00011282708542589007
1356.0,0.91445,0.6722059268172982,-0.004871234966324916,0.00011304838745374691
1360.0,0.91176,0.6672253655459934,-0.004758642471569588,0.00011644645692285643
1364.0,0.90909,0.6623835941995464,-0.00464300612904363,0.00011577360282790435
1368.0,0.90643,0.6576756595732288,-0.0045323832514059526,0.00011114992859931065
1372.0,0.90379,0.6531133493332557,-0.004436621029907949,0.00010145022764340478
1376.0,0.90116,0.6487197588550631,-0.004360752707870941,8.464510963725755e-05
1380.0,0.89855,0.6444596994037434,-0.00431173908118526,6.265427773382868e-05
1384.0,0.89595,0.6402523993231287,-0.004272684183195067,4.03629590829207e-05
1388.0,0.89337,0.6360933050661051,-0.004260207017794784,1.7217684977791618e-05
1392.0,0.8908,0.6319179177011108,-0.004256695439261303,-3.156041977325514e-06
1396.0,0.88825,0.627725505864282,-0.004256751271529271,-2.171588590939812e-05
1400.0,0.88571,0.6235346748403399,-0.004269828152421266,-4.0680590667830995e-05
1404.0,0.88319,0.6193164261580419,-0.004313453105078764,-5.8677121760040995e-05
1408.0,0.88068,0.6149893574508445,-0.0043728056429883245,-7.050872268807046e-05
1412.0,0.87819,0.6106091005353096,-0.004453326860425585,-8.047292646227072e-05
1416.0,0.87571,0.6061331247278422,-0.004535123428117264,-8.58820904036819e-05
1420.0,0.87324,0.601549596027887,-0.004604649535579771,-8.620937587054477e-05
1424.0,0.87079,0.5968214183873158,-0.004669460447644929,-7.8941866037855e-05
1428.0,0.86835,0.5919757745058368,-0.004732389327263932,-6.573505944679805e-05
1432.0,0.86592,0.5870407495415509,-0.004783848544494711,-4.809726361585596e-05
1436.0,0.86351,0.582083417525928,-0.00482350458852009,-3.0148411724095867e-05
1440.0,0.86111,0.577144274670563,-0.004863874723304066,-1.3964351300873581e-05
1444.0,0.85873,0.572348166319585,-0.004877092618191711,-7.651144852910684e-06
1448.0,0.85635,0.567434845766956,-0.004933875697204642,7.951762490163394e-06
1452.0,0.85399,0.5624957220112078,-0.0049997313602016,2.762611872675672e-05
1456.0,0.85165,0.5575860087251926,-0.005040791409481046,4.831029714944587e-05
1460.0,0.84932,0.5527072246933765,-0.005020838886227339,7.022885376856142e-05
1464.0,0.84699,0.547856453777594,-0.004926784871105118,9.355085064280153e-05
1468.0,0.84469,0.5429932114737833,-0.00473851462380889,0.00012084874396437224
1472.0,0.84239,0.5383911862394799,-0.00455596017149463,0.000133084763566395
1476.0,0.84011,0.5340292729632325,-0.004362130738264978,0.00013218972348592192
1480.0,0.83784,0.5298731026210493,-0.004185942429030099,0.00012077517311530876
1484.0,0.83558,0.5259048946287849,-0.004045602602744074,0.00010030762480209404
1488.0,0.83333,0.5219899197768431,-0.003934593690987838,8.033686511430522e-05
1492.0,0.8311,0.5181125816776702,-0.003847198990066422,6.190098099177445e-05
1496.0,0.82888,0.5142439133685407,-0.0037752785232540356,4.6904761340085035e-05
1500.0,0.82667,0.5103596550338126,-0.0037059646759065876,3.6861291076412795e-05
1504.0,0.82447,0.5063721768311772,-0.0036281083199386594,3.773116784299885e-05
1508.0,0.82228,0.5024682917710066,-0.003602955427291346,3.671017737923632e-05
1512.0,0.82011,0.49859926339227434,-0.0036015346298078907,3.781450793916726e-05
1516.0,0.81794,0.49484037921894175,-0.0036275334918537045,3.6204710466169803e-05
1520.0,0.81579,0.4911177389125646,-0.0036536872246762985,3.734888463478132e-05
1524.0,0.81365,0.4874448489597534,-0.0036815618057054944,4.0422853672094305e-05
1528.0,0.81152,0.48391690798975645,-0.003723240453111238,3.894372481912591e-05
1532.0,0.8094,0.48041662724598794,-0.0037554285676151605,4.121969352678613e-05
1536.0,0.80729,0.47685419571809823,-0.003730606988783602,5.3213751047470574e-05
1540.0,0.80519,0.4733604631520368,-0.0036647165020930296,6.530965205493195e-05
1544.0,0.80311,0.4700046839232696,-0.003583890847505898,7.251233367132882e-05
1548.0,0.80103,0.4667754468417023,-0.0034219108921148354,7.516866781108837e-05
1552.0,0.79897,0.4634764371006123,-0.003304576786421833,8.698434366475971e-05
1556.0,0.79692,0.4601029656339923,-0.0031954634146813187,0.000108937615483577
1560.0,0.79487,0.45697126969232815,-0.0030812465388913315,0.00011942502275503661
1564.0,0.79284,0.45395119609615664,-0.0029575701149147913,0.00012739867460022543
1568.0,0.79082,0.4510582339975512,-0.002827597187745265,0.0001319325916150347
1572.0,0.7888,0.44829688016325736,-0.0026950014129054466,0.00013258203154485832
1576.0,0.7868,0.44566775927927316,-0.0025638285231004564,0.00012905083349474254
1580.0,0.78481,0.44316732926359387,-0.0024383386042881317,0.00012120907283593449
1584.0,0.78283,0.44078775247615576,-0.0023228327033174376,0.00010910664739159875
1588.0,0.78086,0.43851694636428584,-0.0022214681231881067,9.298222021632903e-05
1592.0,0.77889,0.4363388224385452,-0.0021380673366912287,7.326694428394552e-05
1596.0,0.77694,0.43423371725576354,-0.002075926023857742,5.058239439755614e-05
1600.0,0.775,0.4321790132932449,-0.002037626313336889,2.5732131636791735e-05
1604.0,0.77307,0.43014994123081485,-0.002024861882516332,-3.136743436102981e-07
1608.0,0.77114,0.42812054821493317,-0.0020382821458629356,-2.6441139849704828e-05
1612.0,0.76923,0.4260648091626561,-0.002077363335674299,-5.142365320339674e-05
1616.0,0.76733,0.4239578500713563,-0.0021403148540973535,-7.39615270041055e-05
1620.0,0.76543,0.4217772436340404,-0.002224029849961437,-9.273089128015695e-05
1624.0,0.76355,0.4195043282193739,-0.0023240895486585813,-0.00010644240221728356
1628.0,0.76167,0.4171254914596131,-0.0024348314380021724,-0.00011391034114983402
1632.0,0.7598,0.4146333492996778,-0.0025494919876482775,-0.00011413267849913402
1636.0,0.75795,0.41202774039549306,-0.002660435154388967,-0.00010638267734511763
1640.0,0.7561,0.40931644421014435,-0.0027594785002864257,-9.031261131746144e-05
1644.0,0.75426,0.4065155190420744,-0.002838329325306802,-6.607017149128222e-05
1648.0,0.75243,0.40364914353049086,-0.0028891437908039087,-3.4428136972173055e-05
1652.0,0.75061,0.400748831919635,-0.002905222584889345,3.072116141767333e-06
1656.0,0.74879,0.39785187952487777,-0.002881857255404113,4.396269273774589e-05
1660.0,0.74699,0.3949988804307579,-0.002817341910887839,8.467626891831763e-05
1664.0,0.74519,0.3922301444637283,-0.002714165564658353,0.00012035761979956386
1668.0,0.74341,0.3895808249185023,-0.0025804009717462343,0.00014465901018999067
1672.0,0.74163,0.38707455238224164,-0.0024313063831755415,0.00014951887346737413
1676.0,0.73986,0.3847153532860526,-0.002291157216704486,0.0001249232039646855
1680.0,0.7381,0.3824776145294463,-0.002195325217903653,5.864908818294307e-05
1684.0,0.73634,0.3802938376605,-0.002192623260027083,-6.401019985892594e-05
1688.0,0.7346,0.37803990765933193,-0.002347934505948671,-0.00026053911381854254
1692.0,0.73286,0.37551758236173705,-0.0027451452300002927,-0.0005515133354550712
1696.0,0.73113,0.3724338889750084,-0.003490401172305291,-0.0009609334349753712
