wavelength,energy,-2_absorption,-4_absorption,0_absorption,10_absorption,2_absorption,4_absorption,6_absorption,8_absorption,-2_abs_diff,-4_abs_diff,0_abs_diff,10_abs_diff,2_abs_diff,4_abs_diff,6_abs_diff,8_abs_diff
748.0,1.6577540106951871,0.43958572672128704,0.446391283043438,0.43617713761796084,0.22517074632330547,0.4346939600393944,0.4304183966505013,0.22674249143498493,0.2336438889521555,0.0034085891033261984,0.010214145425477161,0.0,-0.21100639129465537,-0.0014831775785664192,-0.005758740967459541,-0.20943464618297591,-0.20253324866580535
752.0,1.648936170212766,0.4372613611799281,0.4444599477597675,0.4342868090464409,0.2230155447979687,0.432347285814914,0.42793619747775935,0.22462062361507007,0.23146608205764108,0.002974552133487185,0.01017313871332659,0.0,-0.2112712642484722,-0.0019395232315269073,-0.006350611568681552,-0.20966618543137083,-0.20282072698879983
756.0,1.6402116402116402,0.43519104650896123,0.4421345836418733,0.4319841651997538,0.22059929008012658,0.4301379463622961,0.42602448859502373,0.22222517626507976,0.22908407280533072,0.003206881309207432,0.010150418442119502,0.0,-0.21138487511962722,-0.0018462188374577249,-0.005959676604730069,-0.20975898893467404,-0.20290009239442308
760.0,1.631578947368421,0.4331184664547285,0.43961024911743496,0.42974603907575704,0.21908939044437314,0.4280370009277601,0.42368978869113616,0.22068255403734072,0.22701868375135836,0.0033724273789714765,0.009864210041677923,0.0,-0.2106566486313839,-0.001709038147996944,-0.006056250384620876,-0.20906348503841632,-0.20272735532439867
764.0,1.6230366492146597,0.4310590611813496,0.4372426462052508,0.4272356815260294,0.21732048809119053,0.4260400475321724,0.4212780312879032,0.21865502313850738,0.22525460565238964,0.0038233796553202026,0.010006964679221353,0.0,-0.2099151934348389,-0.001195633993857026,-0.005957650238126222,-0.20858065838752204,-0.20198107587363978
768.0,1.6145833333333333,0.4293465339129545,0.43561970437858677,0.4261176133344087,0.21545410799407572,0.42410395057840855,0.41879897981435854,0.21653132224167537,0.22345883167152913,0.0032289205785458464,0.009502091044178096,0.0,-0.21066350534033296,-0.002013662756000123,-0.007318633520050133,-0.2095862910927333,-0.20265878166287954
772.0,1.6062176165803108,0.4274681054030567,0.43406885323152444,0.42517371293250994,0.21369968637063774,0.42248023940688206,0.4176635365949286,0.21482768003114527,0.22190317639614832,0.0022943924705467467,0.008895140299014503,0.0,-0.2114740265618722,-0.0026934735256278763,-0.007510176337581331,-0.21034603290136467,-0.20327053653636162
776.0,1.597938144329897,0.4260268336074622,0.4323753179033101,0.4234762593669037,0.21224211587037556,0.42080902578676893,0.417264072861397,0.21306731109722632,0.2199561049331138,0.0025505742405584897,0.008899058536406379,0.0,-0.21123414349652814,-0.0026672335801347646,-0.0062121865055067005,-0.21040894826967738,-0.2035201544337899
780.0,1.5897435897435896,0.42436736183659995,0.43026844145673304,0.4222676589783161,0.21049202084393515,0.4191055023694985,0.4159250644694461,0.21152249286634417,0.21817416813626123,0.0020997028582838695,0.008000782478416957,0.0,-0.21177563813438094,-0.003162156608817579,-0.006342594508869981,-0.21074516611197192,-0.20409349084205486
784.0,1.5816326530612246,0.42251251369967324,0.42892868570837006,0.42092959506197625,0.20871928323779798,0.4177792878018629,0.4141062900702057,0.20942566539223262,0.2162326357432509,0.001582918637696995,0.007999090646393814,0.0,-0.21221031182417827,-0.0031503072601133386,-0.006823304991770529,-0.21150392966974363,-0.20469695931872534
788.0,1.5736040609137056,0.4209048202736452,0.4276992752037485,0.4190870362839263,0.20707265851043166,0.41624078428819833,0.4120100841075436,0.20728468838995306,0.21433627057200244,0.0018177839897188797,0.008612238919822213,0.0,-0.21201437777349463,-0.0028462519957279664,-0.0070769521763827115,-0.21180234789397323,-0.20475076571192385
792.0,1.5656565656565657,0.4194935139535729,0.4263531547049846,0.41778352116457285,0.206208809668178,0.4147702599812346,0.41075214061014864,0.20541813943948561,0.2128052935074205,0.001709992789000081,0.008569633540411736,0.0,-0.21157471149639484,-0.003013261183338223,-0.007031380554424205,-0.21236538172508723,-0.20497822765715235
796.0,1.5577889447236182,0.41820506298895177,0.4242317133601621,0.4165254097378006,0.2049682817287084,0.41357603106141294,0.4090512899900274,0.2031278595396504,0.21130043685677435,0.0016796532511511586,0.007706303622361466,0.0,-0.2115571280090922,-0.0029493786763876706,-0.0074741197477732335,-0.2133975501981502,-0.20522497288102626
800.0,1.55,0.4167404953269307,0.4219869200782036,0.4152464575700492,0.20334363151655088,0.4124662077417427,0.408040648886294,0.2014876005465407,0.2094968844665559,0.0014940377568815055,0.00674046250815441,0.0,-0.2119028260534983,-0.0027802498283064914,-0.007205808683755199,-0.2137588570235085,-0.2057495731034933
804.0,1.5422885572139304,0.4153264876921372,0.4204084061159521,0.4138824477458516,0.20190084166551703,0.41162949831932116,0.4073314213074508,0.19974088652678557,0.20776535873031454,0.0014440399462856135,0.006525958370100504,0.0,-0.21198160608033456,-0.002252949426530426,-0.0065510264384007755,-0.21414156121906602,-0.20611708901553705
808.0,1.5346534653465347,0.41343955667523247,0.41872414390985035,0.41276721345787615,0.2002892004971275,0.4108478861529319,0.40643603007606055,0.19867317747531898,0.2056878700828273,0.0006723432173563193,0.005956930451974207,0.0,-0.21247801296074864,-0.0019193273049442627,-0.006331183381815597,-0.21409403598255716,-0.20707934337504885
812.0,1.5270935960591132,0.41146189214719864,0.41729736589480293,0.4108657966356011,0.19931376131990097,0.41017319016399756,0.4066697609515202,0.19679682516961927,0.20374407782625492,0.0005960955115975608,0.0064315692592018525,0.0,-0.2115520353157001,-0.0006926064716035185,-0.00419603568408089,-0.2140689714659818,-0.20712171880934616
816.0,1.5196078431372548,0.40934470901822984,0.41596331949428955,0.40955937586533153,0.19770190538541232,0.40982563412839634,0.40672877524811013,0.19547822149232053,0.20202840825124158,-0.0002146668471016966,0.00640394362895802,0.0,-0.2118574704799192,0.0002662582630648114,-0.0028306006172214015,-0.214081154373011,-0.20753096761408996
820.0,1.5121951219512195,0.40725843093868686,0.41520681740566556,0.40829629568143266,0.1961496471428612,0.4101758424510009,0.40769734098772803,0.19403834298921652,0.20036453559617362,-0.0010378647427458088,0.006910521724232899,0.0,-0.21214664853857146,0.0018795467695682522,-0.0005989546937046342,-0.21425795269221615,-0.20793176008525904
824.0,1.5048543689320388,0.4056303884140222,0.41380584985903157,0.40779577434406766,0.1955376077353499,0.41134167412935585,0.40939304193123083,0.19219053594891644,0.19841998032844144,-0.002165385930045449,0.0060100755149639085,0.0,-0.21225816660871777,0.003545899785288187,0.0015972675871631647,-0.21560523839515122,-0.20937579401562623
828.0,1.497584541062802,0.4037014916176256,0.41210559427113735,0.40646236587291984,0.19519518638310696,0.4130329013513627,0.4117474084540944,0.18996451351687615,0.19678893300876266,-0.0027608742552942545,0.005643228398217515,0.0,-0.21126717948981288,0.006570535478442885,0.0052850425811745705,-0.21649785235604369,-0.20967343286415718
832.0,1.4903846153846154,0.40139398326356046,0.41111502006220535,0.4052304676408589,0.19514336573589497,0.4148274454643466,0.41417115185640907,0.1889292173112571,0.19532378078120471,-0.0038364843772984436,0.005884552421346445,0.0,-0.21008710190496394,0.009596977823487673,0.008940684215550165,-0.2163012503296018,-0.2099066868596542
836.0,1.4832535885167464,0.39979288760065845,0.41013679335232056,0.4038123149424089,0.19557546903989786,0.41642738596720696,0.41564572894748064,0.18771652853240872,0.19429222346694996,-0.004019427341750426,0.006324478409911682,0.0,-0.20823684590251101,0.012615071024798086,0.011833414005071763,-0.21609578641000016,-0.2095200914754589
840.0,1.4761904761904763,0.39848889487276096,0.40939847069769897,0.403794531002001,0.19520501055129613,0.41753757702405814,0.41691524790454526,0.1874483990375191,0.19369549709304068,-0.0053056361292400656,0.005603939695697946,0.0,-0.2085895204507049,0.013743046022057115,0.013120716902544238,-0.21634613196448194,-0.21009903390896034
844.0,1.4691943127962086,0.3975679350248442,0.409307218962917,0.40363630417448837,0.19496250192557607,0.417635662689821,0.418640800975685,0.1871919226910137,0.19305845447088,-0.006068369149644148,0.005670914788428627,0.0,-0.2086738022489123,0.013999358515332627,0.015004496801196643,-0.21644438148347467,-0.21057784970360838
848.0,1.4622641509433962,0.39819591103022045,0.4086411444000573,0.4039775561199097,0.1954539924005816,0.41892214342655243,0.41986718042734106,0.18786477909920918,0.1943857289407378,-0.005781645089689258,0.004663588280147568,0.0,-0.20852356371932812,0.01494458730664272,0.01588962430743135,-0.21611277702070053,-0.2095918271791719
852.0,1.4553990610328638,0.3968062335509439,0.4083086223097976,0.405177083977327,0.19789272996039564,0.4199505316248242,0.4208555022422322,0.18944654979390907,0.19477643629866614,-0.00837085042638308,0.003131538332470596,0.0,-0.20728435401693135,0.014773447647497218,0.015678418264905236,-0.21573053418341792,-0.21040064767866085
