wavelength,energy,-2_deltaA,-4_deltaA,0_deltaA,2_deltaA,4_deltaA,-2_mdeg,-4_mdeg,0_mdeg,2_mdeg,4_mdeg,-2_deltaA_diff,-4_deltaA_diff,0_deltaA_diff,2_deltaA_diff,4_deltaA_diff
760.0,1.631578947368421,-0.0003905000000000002,-0.0005685,-0.00040516666666666685,-0.0004207499999999999,-0.00026250000000000015,-12.879470999999995,-18.750267000000008,-13.363206999999996,-13.877176499999997,-8.657775,1.4666666666666626e-05,-0.00016333333333333315,0.0,-1.5583333333333053e-05,0.0001426666666666667
764.0,1.6230366492146597,-0.00039900000000000005,-0.0005895000000000002,-0.00040511111111111097,-0.0004665000000000001,-0.00025449999999999995,-13.159818000000001,-19.442889000000008,-13.361374666666666,-15.386102999999999,-8.393919000000004,6.111111111110922e-06,-0.0001843888888888892,0.0,-6.138888888888915e-05,0.00015061111111111102
768.0,1.6145833333333333,-0.00035400000000000015,-0.00061425,-0.00040683333333333316,-0.00048824999999999997,-0.0002669999999999999,-11.675627999999996,-20.25919350000001,-13.418177000000004,-16.103461499999998,-8.806193999999998,5.283333333333301e-05,-0.00020741666666666684,0.0,-8.141666666666681e-05,0.00013983333333333328
772.0,1.6062176165803108,-0.00033299999999999996,-0.00062875,-0.0004108888888888889,-0.0005095000000000001,-0.0002894999999999998,-10.983006000000003,-20.737432499999997,-13.551937333333331,-16.804329000000003,-9.548288999999997,7.788888888888895e-05,-0.00021786111111111105,0.0,-9.861111111111116e-05,0.00012138888888888909
776.0,1.597938144329897,-0.00039849999999999977,-0.0005742499999999997,-0.00042677777777777777,-0.0005167500000000001,-0.00030750000000000005,-13.143327,-18.939913499999996,-14.075984666666667,-17.043448499999997,-10.141965000000003,2.8277777777778e-05,-0.0001474722222222219,0.0,-8.99722222222223e-05,0.00011927777777777772
780.0,1.5897435897435896,-0.0004462499999999999,-0.000575,-0.00045155555555555563,-0.0005407500000000002,-0.00031275,-14.718217500000002,-18.96465,-14.893205333333334,-17.835016500000002,-10.315120500000003,5.305555555555706e-06,-0.00012344444444444436,0.0,-8.919444444444459e-05,0.00013880555555555564
784.0,1.5816326530612246,-0.0004182499999999998,-0.0005469999999999997,-0.00042100000000000004,-0.0005422500000000002,-0.0003122499999999999,-13.794721499999998,-18.041154,-13.885422000000002,-17.8844895,-10.2986295,2.7500000000002566e-06,-0.0001259999999999997,0.0,-0.00012125000000000016,0.00010875000000000012
788.0,1.5736040609137056,-0.00039375,-0.0005227499999999998,-0.000432111111111111,-0.0005557500000000001,-0.00029350000000000003,-12.986662499999994,-17.241340500000007,-14.25188866666667,-18.329746500000002,-9.680216999999995,3.8361111111110974e-05,-9.06388888888888e-05,0.0,-0.00012363888888888917,0.00013861111111111094
792.0,1.5656565656565657,-0.00042199999999999985,-0.00052425,-0.0004240555555555558,-0.0005579999999999999,-0.00031800000000000003,-13.918404000000002,-17.290813500000006,-13.986200333333336,-18.403955999999994,-10.488275999999999,2.0555555555559248e-06,-0.0001001944444444442,0.0,-0.00013394444444444413,0.00010605555555555574
796.0,1.5577889447236182,-0.0003922499999999999,-0.0005532499999999999,-0.00045072222222222215,-0.00052425,-0.00031824999999999996,-12.937189499999988,-18.247291500000003,-14.865720333333336,-17.2908135,-10.4965215,5.847222222222224e-05,-0.00010252777777777777,0.0,-7.352777777777783e-05,0.0001324722222222222
800.0,1.55,-0.0003840000000000001,-0.0005299999999999998,-0.0004520555555555557,-0.0005450000000000001,-0.00033,-12.665088000000008,-17.480459999999994,-14.909696333333326,-17.975189999999998,-10.884059999999998,6.805555555555558e-05,-7.794444444444407e-05,0.0,-9.294444444444443e-05,0.0001220555555555557
804.0,1.5422885572139304,-0.00036150000000000006,-0.0005385000000000001,-0.0004544444444444445,-0.0005917499999999999,-0.00034325,-11.922993000000002,-17.760806999999993,-14.988486666666667,-19.5170985,-11.321071500000002,9.294444444444443e-05,-8.405555555555564e-05,0.0,-0.00013730555555555544,0.00011119444444444447
808.0,1.5346534653465347,-0.00031875,-0.00053925,-0.00046350000000000015,-0.0006104999999999999,-0.00033125000000000006,-10.513012500000002,-17.7855435,-15.287157000000004,-20.135511,-10.9252875,0.00014475000000000013,-7.574999999999986e-05,0.0,-0.00014699999999999978,0.0001322500000000001
812.0,1.5270935960591132,-0.0002705,-0.0005819999999999998,-0.0004612777777777777,-0.0006529999999999999,-0.00042975,-8.921631000000005,-19.195524,-15.213863666666665,-21.537245999999996,-14.174014500000009,0.00019077777777777767,-0.00012072222222222215,0.0,-0.00019172222222222225,3.1527777777777674e-05
816.0,1.5196078431372548,-0.00020575,-0.00060075,-0.0005014444444444447,-0.0006272500000000002,-0.0004395,-6.786046500000001,-19.813936500000004,-16.53864066666667,-20.687959500000005,-14.495588999999999,0.00029569444444444467,-9.930555555555539e-05,0.0,-0.00012580555555555554,6.194444444444466e-05
820.0,1.5121951219512195,-0.00022975000000000003,-0.00064475,-0.000598111111111111,-0.0006645000000000002,-0.00037874999999999996,-7.577614499999999,-21.265144499999998,-19.726900666666662,-21.916539000000004,-12.491932499999997,0.00036836111111111097,-4.663888888888903e-05,0.0,-6.638888888888916e-05,0.00021936111111111104
824.0,1.5048543689320388,-0.000396,-0.000621,-0.0006108333333333333,-0.00074775,-0.0003054999999999999,-13.060871999999996,-20.481822000000005,-20.146505,-24.662290500000005,-10.076000999999998,0.00021483333333333337,-1.0166666666666679e-05,0.0,-0.0001369166666666667,0.00030533333333333345
828.0,1.497584541062802,-0.00041575,-0.000618,-0.0005973333333333334,-0.00089825,-0.00026499999999999994,-13.712266500000002,-20.382876000000003,-19.701248,-29.6260815,-8.740229999999997,0.0001815833333333334,-2.0666666666666555e-05,0.0,-0.00030091666666666656,0.00033233333333333346
832.0,1.4903846153846154,-0.00035850000000000004,-0.0007900000000000001,-0.0006156015988888889,-0.00125,-0.00025925000000000004,-11.824047000000004,-26.05578,-20.303771934553332,-41.22749999999999,-8.550583499999998,0.00025710159888888887,-0.0001743984011111112,0.0,-0.0006343984011111111,0.00035635159888888887
836.0,1.4832535885167464,-0.00048675,-0.00102625,-0.0008296666666666665,-0.00155775,-0.00032975,-16.053988500000003,-33.8477775,-27.364066,-51.377710500000006,-10.8758145,0.0003429166666666665,-0.00019658333333333355,0.0,-0.0007280833333333336,0.0004999166666666665
840.0,1.4761904761904763,-0.00051025,-0.0012904999999999998,-0.0008433333333333333,-0.0019540546125,-0.0004494999999999999,-16.829065500000002,-42.563271,-27.814820000000005,-64.448629229475,-14.825409,0.00033308333333333334,-0.00044716666666666646,0.0,-0.0011107212791666668,0.0003938333333333334
844.0,1.4691943127962086,-0.0006038388274999999,-0.0017342500000000001,-0.001321027048888889,-0.0025841812675,-0.00073575,-19.915812208604997,-57.1990335,-43.57011412645333,-85.23146656468501,-24.266506499999995,0.0007171882213888891,-0.0004132229511111111,0.0,-0.001263154218611111,0.0005852770488888891
848.0,1.4622641509433962,-0.00011527165000000002,-0.0022913451325,-0.0020300714083333333,-0.00385115534,-0.0004395463649999999,-3.8018895603000002,-75.57314516011499,-66.95581518965,-127.01880542388,-14.497118210430003,0.0019147997583333332,-0.00026127372416666654,0.0,-0.0018210839316666668,0.0015905250433333334
852.0,1.4553990610328638,-7.0059550000000175e-06,-0.0034992244025,-0.0024618264055555556,-0.004884463449999999,-0.000743024615,-0.23107040781000054,-115.411419243255,-81.19595850803334,-161.0993735079,-24.506437851930002,0.0024548204505555555,-0.0010373979969444443,0.0,-0.002422637044444444,0.0017188017905555555
