wavelength,energy,-2_deltaA,-4_deltaA,0_deltaA,2_deltaA,4_deltaA,-2_mdeg,-4_mdeg,0_mdeg,2_mdeg,4_mdeg,-2_deltaA_diff,-4_deltaA_diff,0_deltaA_diff,2_deltaA_diff,4_deltaA_diff
616.0,2.012987012987013,-2.050000000000001e-05,-3.75000000000001e-06,-2.8944444444444395e-05,-5.9750000000000016e-05,-0.00016375000000000005,-0.6761309999999998,-0.12368249999999748,-0.9546456666666643,-1.9706744999999977,-5.4008024999999975,8.444444444444385e-06,2.5194444444444385e-05,0.0,-3.080555555555562e-05,-0.00013480555555555565
620.0,2.0,-2.7500000000000072e-05,-9.999999999999972e-06,-3.8499999999999906e-05,-6.475000000000003e-05,-0.00016799999999999986,-0.9070050000000016,-0.32982000000000156,-1.2698069999999966,-2.1355844999999967,-5.540975999999997,1.0999999999999834e-05,2.8499999999999934e-05,0.0,-2.6250000000000123e-05,-0.00012949999999999995
624.0,1.9871794871794872,-4.3999999999999985e-05,-1.125000000000003e-05,-4.4611111111110937e-05,-7.850000000000001e-05,-0.0001715,-1.4512079999999976,-0.37104749999999953,-1.4713636666666652,-2.5890869999999993,-5.656412999999997,6.111111111109513e-07,3.336111111111091e-05,0.0,-3.3888888888889074e-05,-0.00012688888888888906
628.0,1.9745222929936306,-5.0750000000000014e-05,-1.1749999999999933e-05,-4.6166666666666687e-05,-8.149999999999998e-05,-0.00017600000000000005,-1.6738365000000002,-0.387538499999998,-1.522668999999997,-2.6880330000000043,-5.804832000000001,-4.583333333333327e-06,3.441666666666675e-05,0.0,-3.533333333333329e-05,-0.00012983333333333336
632.0,1.9620253164556962,-5.275000000000006e-05,-1.500000000000004e-05,-5.57222222222222e-05,-7.774999999999991e-05,-0.000183,-1.7398004999999976,-0.49473000000000056,-1.8378303333333328,-2.5643505000000033,-6.035705999999998,2.972222222222135e-06,4.072222222222216e-05,0.0,-2.2027777777777714e-05,-0.0001272777777777778
636.0,1.949685534591195,-5.874999999999999e-05,-2.1499999999999818e-05,-6.522222222222227e-05,-8.725000000000009e-05,-0.0001789999999999999,-1.9376925000000043,-0.709112999999995,-2.1511593333333288,-2.8776794999999993,-5.903777999999999,6.472222222222274e-06,4.372222222222245e-05,0.0,-2.2027777777777822e-05,-0.00011377777777777764
640.0,1.9375,-5.8999999999999916e-05,-3.0999999999999995e-05,-7.694444444444448e-05,-9.524999999999996e-05,-0.00017174999999999992,-1.9459380000000017,-1.0224420000000016,-2.5377816666666675,-3.1415355,-5.664658499999998,1.794444444444456e-05,4.594444444444448e-05,0.0,-1.830555555555548e-05,-9.480555555555544e-05
644.0,1.9254658385093169,-6.575000000000005e-05,-4.9e-05,-8.583333333333349e-05,-9.874999999999999e-05,-0.00016649999999999998,-2.1685665000000007,-1.6161179999999966,-2.830955000000003,-3.2569725,-5.491502999999998,2.0083333333333433e-05,3.683333333333349e-05,0.0,-1.2916666666666502e-05,-8.06666666666665e-05
648.0,1.9135802469135803,-7.700000000000003e-05,-6.075000000000004e-05,-8.68333333333334e-05,-0.00010149999999999992,-0.00017475,-2.5396140000000003,-2.0036565000000017,-2.863937,-3.3476730000000003,-5.7636045,9.833333333333374e-06,2.6083333333333362e-05,0.0,-1.4666666666666517e-05,-8.791666666666659e-05
652.0,1.901840490797546,-8.799999999999997e-05,-6.650000000000004e-05,-9.083333333333328e-05,-9.650000000000001e-05,-0.00017699999999999997,-2.902415999999995,-2.1933030000000002,-2.995865000000002,-3.182763000000005,-5.837813999999998,2.833333333333312e-06,2.4333333333333238e-05,0.0,-5.666666666666732e-06,-8.616666666666668e-05
656.0,1.8902439024390243,-9.199999999999996e-05,-7.700000000000003e-05,-9.672222222222233e-05,-8.874999999999985e-05,-0.00017774999999999996,-3.0343439999999973,-2.5396140000000003,-3.190092333333336,-2.9271524999999983,-5.862550500000001,4.722222222222367e-06,1.9722222222222298e-05,0.0,7.972222222222473e-06,-8.102777777777763e-05
660.0,1.878787878787879,-0.00010849999999999987,-9.200000000000007e-05,-0.00010238888888888884,-9.199999999999996e-05,-0.0001822499999999999,-3.5785470000000004,-3.0343439999999973,-3.376990333333328,-3.034344000000001,-6.010969499999998,-6.111111111111031e-06,1.0388888888888774e-05,0.0,1.0388888888888882e-05,-7.986111111111106e-05
664.0,1.8674698795180722,-0.0001135000000000001,-0.00010600000000000008,-0.0001074444444444444,-9.525000000000007e-05,-0.00017924999999999994,-3.743457000000003,-3.4960920000000044,-3.54373266666666,-3.1415354999999963,-5.9120235,-6.055555555555697e-06,1.444444444444323e-06,0.0,1.219444444444434e-05,-7.180555555555553e-05
668.0,1.8562874251497006,-0.00012199999999999993,-0.00010449999999999999,-0.00011249999999999997,-9.375000000000008e-05,-0.00017250000000000002,-4.023803999999998,-3.4466190000000125,-3.7104750000000024,-3.0920625000000044,-5.689395000000005,-9.49999999999996e-06,7.999999999999978e-06,0.0,1.8749999999999887e-05,-6.000000000000005e-05
672.0,1.8452380952380953,-0.0001299999999999999,-0.00010999999999999985,-0.00012233333333333334,-9.124999999999997e-05,-0.00016949999999999995,-4.2876600000000025,-3.6280199999999923,-4.0347979999999986,-3.0096075000000013,-5.590449000000007,-7.666666666666564e-06,1.2333333333333489e-05,0.0,3.1083333333333375e-05,-4.71666666666666e-05
676.0,1.834319526627219,-0.00013625000000000009,-0.00011824999999999987,-0.00013055555555555563,-9.199999999999996e-05,-0.00016724999999999997,-4.4937975000000066,-3.9001214999999902,-4.30598333333333,-3.0343439999999973,-5.516239500000001,-5.694444444444453e-06,1.2305555555555767e-05,0.0,3.8555555555555674e-05,-3.669444444444434e-05
680.0,1.8235294117647058,-0.00014174999999999995,-0.00012600000000000003,-0.00012822222222222228,-9.449999999999997e-05,-0.00017524999999999995,-4.6751985000000005,-4.1557320000000075,-4.229025333333336,-3.1167990000000003,-5.780095499999998,-1.352777777777767e-05,2.222222222222252e-06,0.0,3.372222222222231e-05,-4.702777777777767e-05
684.0,1.8128654970760234,-0.00014499999999999973,-0.00013575000000000002,-0.00013155555555555544,-9.100000000000004e-05,-0.00017299999999999998,-4.782390000000007,-4.477306499999997,-4.338965333333327,-3.0013620000000003,-5.705886,-1.344444444444429e-05,-4.1944444444445795e-06,0.0,4.05555555555554e-05,-4.1444444444444536e-05
688.0,1.802325581395349,-0.00014699999999999978,-0.00013475000000000032,-0.0001256666666666666,-8.299999999999996e-05,-0.00016524999999999992,-4.8483540000000005,-4.4443245000000005,-4.144738,-2.737505999999996,-5.4502755,-2.1333333333333165e-05,-9.083333333333708e-06,0.0,4.2666666666666656e-05,-3.958333333333331e-05
692.0,1.7919075144508672,-0.00016299999999999995,-0.0001447499999999999,-0.0001313888888888889,-7.200000000000012e-05,-0.000158,-5.3760659999999945,-4.7741444999999985,-4.333468333333332,-2.3747040000000013,-5.211155999999999,-3.1611111111111054e-05,-1.3361111111111017e-05,0.0,5.938888888888877e-05,-2.6611111111111095e-05
696.0,1.7816091954022988,-0.00018574999999999972,-0.00013624999999999965,-0.0001293333333333334,-7.52499999999999e-05,-0.000147,-6.126406500000002,-4.4937974999999994,-4.265672000000002,-2.4818955000000003,-4.8483540000000005,-5.641666666666631e-05,-6.9166666666662475e-06,0.0,5.40833333333335e-05,-1.766666666666659e-05
700.0,1.7714285714285714,-0.00019125000000000001,-0.00013674999999999994,-0.0001316111111111112,-8.224999999999986e-05,-0.0001315,-6.307807499999996,-4.5102885000000015,-4.3407976666666706,-2.7127695000000003,-4.3371330000000015,-5.9638888888888806e-05,-5.138888888888728e-06,0.0,4.936111111111135e-05,1.1111111111121019e-07
704.0,1.7613636363636365,-0.0001945,-0.00015749999999999987,-0.00013244444444444436,-7.174999999999998e-05,-0.00011674999999999999,-6.414998999999995,-5.194664999999993,-4.368282666666666,-2.3664585000000002,-3.850648500000002,-6.205555555555565e-05,-2.5055555555555508e-05,0.0,6.069444444444438e-05,1.569444444444437e-05
708.0,1.7514124293785311,-0.00019075000000000016,-0.00016375000000000005,-0.0001460555555555554,-6.924999999999987e-05,-0.00011775000000000002,-6.291316500000001,-5.4008024999999975,-4.817204333333336,-2.2840035000000007,-3.8836305000000007,-4.469444444444475e-05,-1.7694444444444637e-05,0.0,7.680555555555555e-05,2.8305555555555397e-05
712.0,1.7415730337078652,-0.00017900000000000012,-0.0001577499999999999,-0.0001445555555555551,-5.6999999999999976e-05,-0.0001155000000000001,-5.9037779999999955,-5.2029105000000015,-4.767731333333337,-1.8799740000000007,-3.8094210000000004,-3.444444444444502e-05,-1.3194444444444798e-05,0.0,8.755555555555513e-05,2.905555555555501e-05
716.0,1.7318435754189945,-0.00018650000000000003,-0.00016974999999999998,-0.0001421111111111113,-4.274999999999993e-05,-0.00011174999999999998,-6.151143000000005,-5.598694500000001,-4.68710866666666,-1.4099804999999996,-3.6857384999999994,-4.438888888888873e-05,-2.7638888888888678e-05,0.0,9.936111111111137e-05,3.0361111111111322e-05
720.0,1.7222222222222223,-0.00019725000000000016,-0.00017599999999999994,-0.00012655555555555554,-4.374999999999995e-05,-9.250000000000003e-05,-6.5056994999999915,-5.80483199999999,-4.174055333333335,-1.4429624999999966,-3.050835000000003,-7.069444444444462e-05,-4.9444444444444405e-05,0.0,8.280555555555558e-05,3.405555555555551e-05
724.0,1.712707182320442,-0.00019500000000000008,-0.00018574999999999993,-0.0001266111111111112,-3.5250000000000017e-05,-7.225000000000005e-05,-6.431489999999997,-6.126406500000002,-4.175887666666668,-1.1626155000000011,-2.3829495000000023,-6.838888888888888e-05,-5.913888888888874e-05,0.0,9.136111111111118e-05,5.4361111111111146e-05
728.0,1.7032967032967032,-0.0001929999999999998,-0.00016850000000000025,-0.00012061111111111105,-3.0250000000000003e-05,-6.549999999999997e-05,-6.3655259999999885,-5.557467000000003,-3.977995666666672,-0.9977054999999986,-2.1603209999999997,-7.238888888888876e-05,-4.78888888888892e-05,0.0,9.036111111111105e-05,5.5111111111111083e-05
732.0,1.6939890710382515,-0.0001839999999999997,-0.00015424999999999987,-0.0001163333333333333,-2.3249999999999942e-05,-5.8250000000000034e-05,-6.0686879999999945,-5.0874735000000015,-3.836906000000006,-0.766831499999995,-1.9212015000000022,-6.76666666666664e-05,-3.791666666666657e-05,0.0,9.308333333333336e-05,5.808333333333327e-05
736.0,1.684782608695652,-0.00018075000000000014,-0.00015074999999999984,-0.00011966666666666679,-2.7500000000000072e-05,-5.774999999999997e-05,-5.9614964999999955,-4.972036499999994,-3.9468460000000007,-0.9070049999999981,-1.9047104999999966,-6.108333333333335e-05,-3.108333333333305e-05,0.0,9.216666666666672e-05,6.191666666666683e-05
