wavelength,energy,-10_deltaA,-2_deltaA,-4_deltaA,-6_deltaA,-8_deltaA,0_deltaA,10_deltaA,2_deltaA,4_deltaA,6_deltaA,8_deltaA,-10_mdeg,-2_mdeg,-4_mdeg,-6_mdeg,-8_mdeg,0_mdeg,10_mdeg,2_mdeg,4_mdeg,6_mdeg,8_mdeg,-10_deltaA_diff,-2_deltaA_diff,-4_deltaA_diff,-6_deltaA_diff,-8_deltaA_diff,0_deltaA_diff,10_deltaA_diff,2_deltaA_diff,4_deltaA_diff,6_deltaA_diff,8_deltaA_diff
950.0,1.305263157894737,0.0006557500000000001,0.00011187576,0.00024368749999999998,0.0004670625,0.0006970625,-3.320333075e-05,-0.0005740000000000001,-0.00013450000000000002,-0.0002025,-0.00040443749999999996,-0.0004274375,21.6279465,3.68988631632,8.037301125,15.404655375,22.990515375,-1.0951122547965,-18.931668000000002,-4.436078999999999,-6.678855,-13.339157624999999,-14.097743625,0.00068895333075,0.00014507909075,0.00027689083075,0.00050026583075,0.00073026583075,0.0,-0.0005407966692500001,-0.00010129666925000002,-0.00016929666925,-0.00037123416924999994,-0.00039423416924999995
960.0,1.2916666666666667,0.000621125,0.0001429375,0.00026731249999999997,0.00045874999999999996,0.0006688124999999999,1.3146868125e-05,-0.00048018750000000004,-0.000102713578125,-0.00014275,-0.00031625,-0.000337,20.48594475,4.714364625,8.816500875,15.1304925,22.058773875,0.43361000449875,-15.837544125,-3.3876992337187497,-4.7081805,-10.430557499999999,-11.114933999999998,0.0006079781318750001,0.00012979063187499998,0.00025416563187499996,0.00044560313187499994,0.000655665631875,0.0,-0.000493334368125,-0.00011586044625,-0.000155896868125,-0.00032939686812500003,-0.000350146868125
970.0,1.2783505154639174,0.0005845625,0.000161125,0.00027525,0.00043106249999999997,0.000634125,2.975491875e-05,-0.0003893125,-6.1918700625e-05,-9.375166125e-05,-0.0002619375,-0.00027387500000000003,19.280040375,5.31422475,9.0782955,14.217303375,20.914710749999998,0.9813767302125,-12.840304875000001,-2.04220258401375,-3.0921172913475,-8.639222624999999,-9.03294525,0.00055480758125,0.00013137008125,0.00024549508125,0.00040130758124999995,0.00060437008125,0.0,-0.00041906741875,-9.1673619375e-05,-0.00012350658000000002,-0.00029169241875000003,-0.00030362991875000005
980.0,1.2653061224489797,0.0005664375,0.00015987500000000002,0.0002700625,0.0004308125,0.0006275625,4.864272875e-05,-0.00035099999999999997,-4.5540270562500004e-05,-5.90983625e-05,-0.0002114375,-0.00021493749999999999,18.682241625,5.27299725,8.907201375,14.209057875,20.698266375000003,1.6043344796325,-11.576681999999998,-1.5020092036923751,-1.9491821919749999,-6.9736316249999994,-7.089068625,0.00051779477125,0.00011123227125000002,0.00022141977125,0.00038216977125,0.00057891977125,0.0,-0.00039964272875,-9.41829993125e-05,-0.00010774109125,-0.00026008022875,-0.00026358022875
990.0,1.2525252525252526,0.0005498125,0.0001663125,0.0002540625,0.0004185625,0.0005946875,5.413592625e-05,-0.000317875,-1.988386425e-05,-4.6459985625e-05,-0.0001891875,-0.00019,18.133915875,5.485318875,8.379489374999999,13.805028375,19.613983124999997,1.7855111195775,-10.484153249999999,-0.6558096106935,-1.5323432458837503,-6.239782125,-6.266579999999999,0.00049567657375,0.00011217657375,0.00019992657375,0.00036442657375,0.00054055157375,0.0,-0.00037201092625,-7.40197905e-05,-0.000100595911875,-0.00024332342625000002,-0.00024413592625000002
1000.0,1.24,0.0005260625000000001,0.0001764375,0.00025006249999999996,0.0004040625,0.000567875,6.191939937499999e-05,-0.0002905625,-5.031852375000001e-06,-4.6278881875e-05,-0.00018302191375,-0.000191,17.350593375000003,5.819261624999999,8.247561375,13.326789375,18.72965325,2.04222563018625,-9.583332375000001,-0.16596055503225,-1.52637008200125,-6.0364287593025,-6.299562,0.00046414310062500006,0.00011451810062500001,0.00018814310062499997,0.000342143100625,0.000505955600625,0.0,-0.000352481899375,-6.695125174999999e-05,-0.00010819828124999998,-0.000244941313125,-0.00025291939937499997
1010.0,1.2277227722772277,0.0005158750000000001,0.00017475,0.0002365625,0.00040131250000000003,0.0005411875,6.775507000000001e-05,-0.000254375,2.8390768750000006e-06,-3.3514501625e-05,-0.000161816124375,-0.00017175,17.01458925,5.7636045000000005,7.802304375,13.236088875,17.849446125,2.23469771874,-8.38979625,0.09363843349125003,-1.1053752925957498,-5.33701941413625,-5.6646585,0.00044811993000000005,0.00010699492999999998,0.00016880743,0.00033355743,0.00047343243,0.0,-0.00032213007,-6.491599312500001e-05,-0.00010126957162500002,-0.000229571194375,-0.00023950507
1020.0,1.2156862745098038,0.0004846875,0.000164,0.0002258125,0.000384625,0.0005033125,7.767004375e-05,-0.00024356250000000002,1.80060323625e-05,-1.68266375e-05,-0.00015098979875,-0.00015712499999999998,15.985963125000001,5.409047999999999,7.447747874999999,12.68570175,16.600252875,2.5617133829625,-8.033178374999999,0.593874959379975,-0.554976158025,-4.9799455423725,-5.182296750000001,0.00040701745625,8.632995625000001e-05,0.00014814245625,0.00030695495625,0.00042564245624999997,0.0,-0.00032123254375,-5.9664011387499996e-05,-9.449668125e-05,-0.0002286598425,-0.00023479504374999998
1030.0,1.203883495145631,0.000455375,0.00015325,0.00022206249999999998,0.000357875,0.0004904375,7.945828812500001e-05,-0.00022225,1.219675875e-05,1.9656289999999996e-06,-0.00015558431375,-0.0001505,15.01917825,5.054491499999999,7.324065375,11.803433250000001,16.175609625,2.62069325893875,-7.330249499999999,0.4022734970925,0.06483037567800001,-5.1314818361025,-4.963791,0.000375916711875,7.3791711875e-05,0.00014260421187499997,0.000278416711875,0.000410979211875,0.0,-0.000301708288125,-6.726152937500002e-05,-7.749265912500002e-05,-0.000235042601875,-0.000229958288125
1040.0,1.1923076923076923,0.0004456875,0.00015056249999999998,0.00022568749999999998,0.00035368750000000005,0.00049075,6.1616405625e-05,-0.00020112500000000002,9.442426306250001e-06,9.263723625e-06,-0.000126333064375,-0.00012002957249999999,14.699665125,4.965852374999999,7.443625125,11.665321125,16.1859165,2.03223229032375,-6.63350475,0.3114301044327375,0.30553613259975004,-4.16671712921625,-3.9588153601949996,0.000384071094375,8.894609437499997e-05,0.00016407109437499996,0.00029207109437500003,0.00042913359437499996,0.0,-0.00026274140562500004,-5.2173979318750006e-05,-5.235268200000001e-05,-0.00018794947,-0.000181645978125
