,wavelength,energy,ems,blank,absorbance,smoothed_absorbance
101,905.0,1.3701657458563536,0.018402,0.316835,1.2359681246676937,1.2347141673328887
102,910.0,1.3626373626373627,0.018738,0.327456,1.2424297178331234,1.2421780364957866
103,915.0,1.355191256830601,0.019104,0.339357,1.2495325024693082,1.249571516274218
104,920.0,1.3478260869565217,0.019531,0.351015,1.2546011956432834,1.2569293354156281
105,925.0,1.3405405405405406,0.019928,0.363832,1.261437179243119,1.2643311988296573
106,930.0,1.3333333333333333,0.020142,0.373903,1.268656358085866,1.2716243758570467
107,935.0,1.3262032085561497,0.020203,0.381472,1.2760468024587284,1.2786931806806925
108,940.0,1.3191489361702127,0.020691,0.396608,1.282579989424962,1.2856907449750552
109,945.0,1.312169312169312,0.021088,0.412172,1.2910430926890943,1.2925171289322441
110,950.0,1.305263157894737,0.022064,0.436525,1.2963248721792033,1.2992613528204038
111,955.0,1.2984293193717278,0.022919,0.459414,1.302008560972274,1.305844164120892
112,960.0,1.2916666666666667,0.023743,0.483522,1.3088806465325544,1.3123983526018228
113,965.0,1.2849740932642486,0.024323,0.502934,1.3154938565483374,1.318740143445543
114,970.0,1.2783505154639174,0.024841,0.525089,1.3250638455938213,1.3248181243925967
115,975.0,1.2717948717948717,0.02533,0.543339,1.3314356893217796,1.3306076036572627
116,980.0,1.2653061224489797,0.025909,0.563663,1.3375688767644043,1.3361856441210436
117,985.0,1.2588832487309645,0.02655,0.585636,1.3435632402434972,1.3415788322779492
118,990.0,1.2525252525252526,0.027222,0.607731,1.3487913603681516,1.346639706569675
119,995.0,1.2462311557788945,0.027771,0.628178,1.3544912040530361,1.351346369025772
120,1000.0,1.24,0.028137,0.646183,1.361077737687259,1.3557237179045603
121,1005.0,1.2338308457711442,0.028412,0.659122,1.3654640016485708,1.3600034654350428
122,1010.0,1.2277227722772277,0.027954,0.651432,1.3674251275727296,1.3642045816468662
123,1015.0,1.2216748768472907,0.028076,0.662785,1.3730374372639969,1.368138738357866
124,1020.0,1.2156862745098038,0.028229,0.672306,1.3768714934094133,1.3717361481116912
125,1025.0,1.2097560975609756,0.028442,0.68195,1.3797924016311676,1.3750310644574517
126,1030.0,1.203883495145631,0.028778,0.688602,1.3789076714964164,1.3780175861387045
127,1035.0,1.1980676328502415,0.0289,0.69556,1.3814367560503038,1.3808458857823898
128,1040.0,1.1923076923076923,0.029053,0.704472,1.3846727521864621,1.3834021215364583
129,1045.0,1.186602870813397,0.029327,0.712528,1.3855342961768446,1.3855756138614783
130,1050.0,1.180952380952381,0.029572,0.721806,1.3875397902784479,1.3873877411795237
131,1055.0,1.1753554502369667,0.029816,0.726994,1.3870814468248855,1.3889902694139344
132,1060.0,1.169811320754717,0.030121,0.736332,1.388204288645046,1.3903232058362336
133,1065.0,1.164319248826291,0.030487,0.741093,1.3857580203914015,1.391429653860946
134,1070.0,1.158878504672897,0.030731,0.749149,1.3869915115215379,1.39242796256586
135,1075.0,1.1534883720930234,0.030853,0.755619,1.389005470532307,1.3931664441302642
136,1080.0,1.1481481481481481,0.030975,0.763187,1.3916196490112114,1.3938070155855034
137,1085.0,1.1428571428571428,0.03122,0.76984,1.3919675740596604,1.3943301996663429
138,1090.0,1.1376146788990826,0.031433,0.773014,1.3908015269276928,1.3946851288596804
139,1095.0,1.1324200913242009,0.031494,0.778507,1.3930346987590418,1.3948335934855116
140,1100.0,1.1272727272727272,0.031372,0.784061,1.3978076458015272,1.3948062871605833
141,1105.0,1.1221719457013575,0.031311,0.788456,1.4010805242333864,1.3946370589510533
142,1110.0,1.117117117117117,0.031464,0.787846,1.3986274009832647,1.3944628951649787
143,1115.0,1.1121076233183858,0.031342,0.777409,1.3945228578399813,1.3943605948707445
144,1120.0,1.1071428571428572,0.030975,0.766361,1.3934220804016144,1.394092858238436
145,1125.0,1.1022222222222222,0.030853,0.764835,1.3942703545248252,1.3937700488097093
146,1130.0,1.0973451327433628,0.0318,0.789433,1.3948881568994245,1.393327962044699
